C,Mb,M,R,Rp,kl,hl,jl,rhoc
0.0218358175699738,0.226656900355965,0.225032977558635,10.3056813346928,10.5261641340757,0.0345012076213555,1.00851956745597,-0.000803956851363774,0.000405008347245409
0.0231622719795808,0.236591042614019,0.234728287999974,10.1340787383424,10.3592793513657,0.0379154389594172,1.01213266757863,-0.000923816458486179,0.000414691151919866
0.023840080978565,0.241683511150064,0.2396931817035,10.0542100473153,10.2818362354088,0.0396597719766362,1.01399917396115,-0.000987991639003957,0.000419532554257095
0.0252148574077905,0.252104587302322,0.249842307630079,9.90853541582538,10.1412154530008,0.0431420484780727,1.01771126716844,-0.00112310317051227,0.000429215358931553
0.0266189622465907,0.262817436313688,0.260260219575159,9.77724890866072,10.0151618668698,0.046653136741235,1.02146636813225,-0.00126835435625726,0.00043889816360601
0.0273322366307836,0.268274572571513,0.265561443623492,9.71605241132723,9.95662902620228,0.0484243804608206,1.02337084239076,-0.00134516644073058,0.000443739565943239
0.0287713698296031,0.279384963712832,0.276341495497358,9.60473891698506,9.85082156253492,0.0519084616075831,1.02707046230354,-0.00150443131259265,0.000453422370617696
0.0294990953813497,0.285036301985391,0.281818640483475,9.55346721112168,9.80236910813214,0.0536355954987437,1.02889132413944,-0.00158745864313086,0.000458263772954925
0.0309733242937927,0.296528554765744,0.292943532501053,9.45792998266449,9.71256977194344,0.057078065065963,1.03250827117877,-0.00176106287068806,0.000467946577629382
0.0317187391709415,0.302368363214103,0.298590037382595,9.41367926932424,9.67124577875392,0.0587818858300339,1.0342830222482,-0.00185129956446826,0.000472787979966611
0.0332250865948833,0.314233444928277,0.310048546161037,9.33176036353162,9.59530048331188,0.0621403923089825,1.03773792859491,-0.00203845350275985,0.000482470784641068
0.0339857384864474,0.320258113536802,0.315859682661279,9.29388904664334,9.56047682229429,0.0637908717329372,1.03940994579976,-0.00213517682327488,0.000487312186978297
0.0362992392050853,0.338697839978908,0.333616556420299,9.19073136864977,9.46668000631734,0.0686331586331541,1.04421386032355,-0.00243866482301959,0.000501836393989983
0.0370809582660481,0.344965629273234,0.339642496385689,9.15948541428799,9.43862468178197,0.0702088315841745,1.04574022661743,-0.00254431421518541,0.000506677796327212
0.0378686519993202,0.351294389502326,0.34572161361462,9.12949353520232,9.41185112718735,0.0717709073134502,1.04723971774721,-0.0026522928522965,0.000511519198664441
0.0386586065980974,0.35768377720407,0.351853426435897,9.10155479978458,9.38719339750443,0.0732838854246693,1.04864434871976,-0.00276131088644813,0.000516360601001669
0.0394551518637454,0.364132321147796,0.358036963803261,9.07453011560334,9.36346867554056,0.0747889494009175,1.05003293534716,-0.00287303205174901,0.000521202003338898
0.0402562692783968,0.370639225872487,0.364271194561408,9.04880658568356,9.34108170852314,0.0762673483979815,1.05136966507061,-0.00298674851980712,0.000526043405676127
0.042685876317391,0.390501597251393,0.383267389971659,8.97878696742392,9.28128374327131,0.0805368026426353,1.05505826487485,-0.00333904035650192,0.000540567612687813
0.0435025293656642,0.39723289532919,0.389693629272962,8.95795336398395,9.26394048798986,0.0818882507134125,1.05614878744899,-0.00345943891841948,0.000545409015025042
0.0443264282589823,0.404017500102493,0.396165075619035,8.93744637633321,9.24692524434681,0.0832413011629598,1.05724284129619,-0.00358291371326674,0.00055025041736227
0.0468174994102264,0.424681038211556,0.415839018395248,8.88212791442714,9.20230206092746,0.0870917247503604,1.06012205086338,-0.00396229916795364,0.000564774624373957
0.0510374676241638,0.46008459318948,0.44942220127265,8.80573081294243,9.14431229693403,0.0929077523740787,1.06376570079227,-0.00462607635712816,0.0005889816360601
0.051889342482193,0.467299203404679,0.456246740915924,8.79268688117401,9.13504193619582,0.0939692183481104,1.06429884557474,-0.00476265446443556,0.000593823038397329
0.0536046572241038,0.481853704248578,0.469994002982078,8.76778301215852,9.11772719369004,0.0960331432546374,1.0652551953642,-0.00504130299009222,0.000603505843071786
0.0561918271425083,0.503982702455445,0.490845893484648,8.73518300516926,9.09673523178643,0.0988632177132753,1.06617842298608,-0.00546670639551859,0.000618030050083473
0.057060474671281,0.511435004629391,0.497854430951587,8.72503136049376,9.09048394254586,0.0997615416945825,1.06640164299401,-0.00561163104377412,0.000622871452420701
0.0579308405208166,0.518923699362391,0.50489040846898,8.71539932667739,9.08477910415898,0.100626440885569,1.06656063864695,-0.00575748248140838,0.00062771285475793
0.0587998458602278,0.526447921977707,0.511952930456144,8.7067053147231,9.08006736054705,0.101432516009123,1.06660387578232,-0.00590260947454343,0.000632554257095159
0.0596751120182325,0.534007511598651,0.519041109732586,8.69778190904784,9.07510714494764,0.102246472928587,1.06666637960244,-0.00605098296358857,0.000637395659432387
0.0631858500703909,0.564575527528329,0.547632947430343,8.66701875214567,9.06048887142339,0.105145298129858,1.06622526888962,-0.00664962325454513,0.000656761268781302
0.064066608260393,0.572296215101306,0.554836396468653,8.6603054466934,9.05787278434434,0.105791772570973,1.06596412041381,-0.00680091310401088,0.000661602671118531
0.0658363823726586,0.587826428285628,0.569303990986759,8.64725506581278,9.05303832375053,0.10703531762234,1.06535171800771,-0.00710792140200601,0.000671285475792988
0.06672337496762,0.595634332668823,0.576566486188207,8.64114692142008,9.05106608877638,0.107617489608113,1.06496986276872,-0.00726259536285468,0.000676126878130217
0.0693905018809894,0.6192189508703,0.598459034575108,8.6245093831648,9.04695722935766,0.109199097322085,1.06350750274918,-0.00773003379429775,0.000690651085141903
0.0702763100754112,0.627131191227436,0.605788915935151,8.62010135826851,9.04681329303485,0.109633376165,1.06283523746194,-0.0078840300325057,0.000695492487479132
