C,Mb,M,R,Rp,kl,hl,jl
0.0152541990554045,0.150894731359685,0.15013973131111,9.84251816603349,9.97649177016226,0.0576019735883724,1.0739801235423,-0.000837220620361913
0.0164120964822526,0.159785713193237,0.158888888587824,9.68120610061245,9.81969398809586,0.0625306951438026,1.08112517478979,-0.000959510685291164
0.0189541805870852,0.179617784936705,0.178367160823584,9.41043903238514,9.5589986367974,0.073130488030146,1.09656457015904,-0.00125352893572429
0.0203385512558455,0.190618263088713,0.189149432296949,9.30004452714332,9.45423209579886,0.0786364737968295,1.10453852212218,-0.0014261480395885
0.0233695214907534,0.214950669515725,0.212943939820248,9.11203679991923,9.27851960412935,0.0902860142256057,1.12143730198877,-0.00183690317418064
0.026715837296159,0.242626527260898,0.239918268254997,8.98037615648642,9.1611474369785,0.10146933363055,1.13700568674223,-0.00232187161288899
0.0285193595451506,0.257812922969363,0.254679471253623,8.93005576967552,9.11871613181918,0.106873769077741,1.14425604437471,-0.00259597905667277
0.0304388943586356,0.273951776832261,0.270335129228458,8.88124010167154,9.07807828789221,0.112564057264836,1.1519704463727,-0.00290411808057168
0.0324476385677743,0.291083582551202,0.286919573957081,8.8425409866972,9.04814493579588,0.11793761467877,1.15894350720603,-0.00323371518422872
0.0345489520153504,0.309250076219009,0.304467390028712,8.81263749746836,9.02761367407071,0.12296794682154,1.16511521895183,-0.00358510813759663
0.0367419210752126,0.328493897357438,0.323013304676291,8.79141033521536,9.01642508468879,0.127558466474182,1.1702825028667,-0.00395639762492119
0.0390540335019331,0.348859213762348,0.342591825857276,8.77225206047716,9.00776807237281,0.132104613508829,1.17524502166159,-0.00436138600939654
0.0414610619044255,0.370387993292855,0.363236779169289,8.76091355321795,9.00767189647076,0.136111451494515,1.17898911027401,-0.00478545449392564
0.0439897867875974,0.393124978615293,0.384980911972604,8.75159758858269,9.01014163193386,0.13995297315476,1.18227603211258,-0.00524267895804841
0.0466101217127523,0.41711081101681,0.407855700633726,8.75036763789739,9.02157545275712,0.143085213453466,1.1839772179112,-0.00571362900717355
0.0493574057810447,0.442389389858168,0.431891226154725,8.75028213740902,9.03475256570241,0.146009043797257,1.18512145868696,-0.00621802336557393
0.0552482378618624,0.496987105826444,0.483554280532576,8.75239282276497,9.06523775475509,0.151176605242915,1.18562398707207,-0.007333063441607
0.0583490059373871,0.526379864544044,0.511229019469314,8.76157204833793,9.09003342549567,0.152739014708821,1.18353546030814,-0.00791248463068829
0.0615827892541255,0.557215670885769,0.540158155018388,8.77125186372104,9.11606276901616,0.153993047644072,1.1806606954521,-0.00852372107622753
0.0649491938228997,0.58952719126996,0.570357381197458,8.78159292866176,9.14353323737684,0.154897665340108,1.17690815042899,-0.00916518537647822
0.0684477404720595,0.623344217552025,0.601839005946253,8.79267893718018,9.17257480784237,0.155421095086433,1.1722039280052,-0.0098351302976007
0.0720303120913013,0.658685647247597,0.634608181592007,8.81029337742721,9.20948142943284,0.155032703766756,1.16538498895443,-0.0104969328471155
0.0757991163269561,0.695571722995767,0.668658570018748,8.8214560066178,9.24028479141786,0.154859573449755,1.15889577706015,-0.0112240419487986
0.0796348628757655,0.733998774516874,0.703976599450434,8.84005539820761,9.28007382431467,0.153670018054496,1.15003452746635,-0.0119278385604837
0.0836697555860219,0.773994985324759,0.740561121140754,8.85100136786433,9.31247334148161,0.152771453272634,1.14167261264394,-0.012705164145898
0.0877588852444515,0.815585124209152,0.778422096283332,8.87000893544905,9.35472725479976,0.150799247247159,1.13076724785055,-0.0134439122002266
0.092058592289012,0.858772688315673,0.817534278659497,8.88058635627299,9.38875659064966,0.149164001024748,1.12046455845115,-0.0142626555512382
0.0964671665142849,0.903438264140841,0.857770056061088,8.89183425880006,9.42453684185206,0.147087483756793,1.10903428190003,-0.0150893536560355
0.100893814576397,0.949416607042677,0.898968167258625,8.91004241472037,9.46910835499313,0.144069413257629,1.09532981393657,-0.0158595130928979
0.105517616638156,0.996872867340699,0.941244569627053,8.9202599491495,9.5059347266265,0.141328788158549,1.08210504139651,-0.0167022745192248
0.115187595492888,1.09719822846113,1.02981232803259,8.94030579964809,9.58332406021599,0.134764650665663,1.05252532917025,-0.0184090645204318
0.119815367460719,1.14582821565259,1.07234840093963,8.95000719578979,9.62152199820232,0.131238227071247,1.03742830762078,-0.0191893606929941
0.123864391670001,1.18759987345034,1.10867490851344,8.95071532315089,9.64620025317202,0.128539176446726,1.0252494610798,-0.0199109078711024
0.127260174970615,1.22282046696357,1.13915469028013,8.95138397022608,9.66780007748027,0.126015978196779,1.01436525237602,-0.0204893684007396
0.130413827885196,1.25558289730811,1.16738524587977,8.95139161858996,9.68799650691669,0.123462717846679,1.00369820160363,-0.0210023507768069
0.133621622857217,1.28892183805964,1.19599167091126,8.95058483303442,9.7085565388415,0.120648268892321,0.992253167341864,-0.0214959673581849
0.136942848224023,1.32242344033361,1.22460137268205,8.94242662952899,9.72165141564933,0.118025883415622,0.981179590315018,-0.022038954737497
0.140082169936674,1.35504250563181,1.25234740917288,8.94009144589227,9.74207315977093,0.114824250206031,0.968715314572116,-0.0224548084574444
0.143218371343823,1.38646736260764,1.27895198736326,8.93008330818741,9.75370950389552,0.111978691679346,0.957199836072611,-0.0229076820910414
0.146386984223132,1.4169422959322,1.3046313548383,8.91220870326632,9.75640589063062,0.109464694227934,0.946545643991245,-0.0234084010270698
0.149381428527402,1.4466377194056,1.32956102638598,8.90044391389714,9.76691696296212,0.106409047066607,0.934545814319984,-0.0237767695687125
0.155404969423498,1.50362929313799,1.37708208505889,8.86124871146286,9.77080906430303,0.100810223574202,0.911834271275095,-0.0245647208554406
0.161145422994308,1.55710953941858,1.42130505205752,8.82001502523421,9.77411080009773,0.0948957328527775,0.888358554495761,-0.0251713946042363
0.164064019302546,1.58255216195616,1.44220324550935,8.79049075867034,9.76563236936311,0.0922863686614365,0.877509145670841,-0.0255253087527494
0.166912114280834,1.60711400485339,1.46229337542273,8.76085826198558,9.75742874867739,0.0896019191898959,0.86647538756418,-0.0258322187467146
0.169695275067364,1.6307748401436,1.48156772034486,8.73075411060633,9.74904240917099,0.0868785034581927,0.855349998467858,-0.0260976778552771
0.172412945781924,1.65353166229836,1.50003093328162,8.70022216996939,9.74052692750042,0.0841268714172937,0.844159907478745,-0.026321508236907
0.175214520056225,1.67542029362271,1.51770307520614,8.66197090697234,9.72286007379704,0.0816980214498524,0.833801299828824,-0.0266158413549108
0.177817373617862,1.6964070894244,1.53459579606582,8.63017918239944,9.7136073660707,0.0789243999311948,0.822562922802962,-0.0267648845435335
0.18050665277702,1.71647146624786,1.55066673482465,8.59063481023158,9.69500320645527,0.0764867514799057,0.812203122003773,-0.0269898716179236
0.183124040389412,1.73551117015298,1.56585611537049,8.55079492589128,9.67616031119571,0.0740623766765442,0.801913994567411,-0.0271790897867311
0.185665687857285,1.75347849841608,1.58013389333781,8.51064034272398,9.65695933448619,0.0716712242777988,0.791760070670472,-0.0273352848810232
0.188129375608599,1.77038092377536,1.59351323006004,8.47030520834409,9.6375634811498,0.0693132515692943,0.781743367906424,-0.0274575035913823
0.190511475955976,1.78623427854039,1.60601279123518,8.43000550584311,9.61825900142519,0.0669826523756867,0.771849411162455,-0.0275430281488662
0.193012012165578,1.80108188878376,1.61766337850022,8.38115389995769,9.58813929430403,0.0650097853887066,0.762918273980685,-0.0277334815733047
0.195262779400102,1.81492550414874,1.62850015737484,8.34004392633363,9.56802523015403,0.062750263118216,0.753295100949334,-0.0277603685652483
0.197637548751392,1.82782368418946,1.63854610418524,8.29066194423592,9.53748217692891,0.0608137284638169,0.744532424778533,-0.0278891277931992
0.199941205521442,1.83975647966762,1.64780417743608,8.24144364408851,9.50725604661569,0.0588817121175454,0.735820919910198,-0.0279813923155582
0.202182529132205,1.85071654967387,1.6562775109485,8.19199125689778,9.47680257073517,0.0569760456610518,0.727221296087475,-0.0280451789846996
0.204366162118817,1.86070717857544,1.66397503149197,8.14212594805467,9.44586922671795,0.0551072408165238,0.718763458294882,-0.0280847310831058
0.20649226061185,1.86973645239991,1.67090857314297,8.09187021437006,9.41447199907801,0.0532770080274168,0.710453892760569,-0.0281007185632756
0.208560426735641,1.87781186824195,1.67708988576996,8.04126608302228,9.38265035929308,0.0514863318983546,0.702297514407267,-0.0280935469063974
0.210564796139032,1.88494163220899,1.68253024582483,7.99055814018352,9.35070468857776,0.049730199657823,0.694285052780779,-0.0280602305506401
0.212497570517517,1.89113777823224,1.68724140385113,7.94005032500853,9.31901624895801,0.0480022974852499,0.686404620448333,-0.0279967191094421
0.214582759224901,1.89642963790661,1.69123581635395,7.88150838614854,9.2766726116203,0.0465479413363061,0.67925485582857,-0.0280503667492518
0.216408838957879,1.90077746763936,1.69452650323841,7.83020929920623,9.24383730544722,0.0449130748787645,0.671732293599287,-0.0279518432243188
0.218373407510607,1.90425105532361,1.69712686458228,7.77167368467173,9.20129577109262,0.0435201569087607,0.664859551569048,-0.0279604262259413
0.220080223380035,1.90680158364381,1.69905068629037,7.72014250165701,9.16797295543554,0.0419683393947009,0.657681149235283,-0.0278221669782695
0.221945216443438,1.9084997427485,1.70031214983949,7.66095425297351,9.12427806900597,0.0406619732070338,0.651155121864167,-0.027802435099453
0.223735978566452,1.90933711440003,1.70092584903307,7.60237964377231,9.08122029944662,0.0393733511213966,0.644743785936781,-0.0277538570077153
0.226984170756591,1.90843626856454,1.70027008946304,7.49069894960358,9.00188639702223,0.036770333474092,0.632104431123785,-0.0275072996407104
0.228625879352671,1.90676624027431,1.69903151590627,7.43149253582706,8.95733393956878,0.0356099094728426,0.62622698770053,-0.0274237000120079
0.230209048722492,1.90429575696893,1.69720691091326,7.37245959848941,8.91275467700281,0.0344826412850511,0.620507477839424,-0.0273240936143854
0.231529130452141,1.90100841889653,1.69481244203126,7.32008295768896,8.87698237119163,0.0332422550370357,0.614639925754983,-0.0270892798512479
0.233028147138897,1.89698351495237,1.69186453423068,7.26034410436369,8.83088283200414,0.0322102103079928,0.609307533612083,-0.0269802894138762
0.234474164577455,1.89221422694298,1.68837984993547,7.20070739127311,8.78459940148626,0.0312132701619457,0.604139665845829,-0.0268603442844149
0.235863153634613,1.88672117939337,1.6843752785232,7.14132433390827,8.73832293438256,0.0302484592922681,0.599131353754967,-0.0267277944485122
0.237197624204769,1.88052204801378,1.67986791036201,7.08214475585052,8.69196847037684,0.0293171502874073,0.59428637005083,-0.0265847374692345
0.238246257137316,1.87360630221086,1.67487497442265,7.03001589425732,8.65498745728475,0.0282818374370308,0.5893500023253,-0.0263037600740392
0.239506645481344,1.86605253687069,1.66941378885346,6.97021907470828,8.60703324062604,0.0274409462357462,0.58488318301269,-0.0261619668538306
0.240716018317259,1.85786055936907,1.66350178196058,6.91064015427555,8.55896678312454,0.0266321401613252,0.580575908175953,-0.0260128950808771
0.241870859775169,1.84905129337706,1.65715650472752,6.85141031982078,8.51095582080091,0.0258528244576179,0.57642372623727,-0.02585516738075
