C,Mb,M,R,Rp,kl,hl,jl,rhoc
0.121359748387032,1.15513294620661,1.08096862017186,8.90714289159958,9.61242736790882,0.111333699938425,0.983272810810102,-0.0172488481604325,0.000813689482470785
0.125245764949177,1.19644941659923,1.11678672128984,8.91676234915424,9.64409158465643,0.110109692486788,0.974725782648556,-0.0179786381606516,0.000827378964941569
0.129121858359347,1.23768764730858,1.15235138195754,8.9245259989253,9.67372423844836,0.108856558412498,0.966200689254392,-0.0187146975656779,0.000841068447412354
0.13293808595567,1.27881222033734,1.18763671944937,8.93375822971759,9.7051817854935,0.107381232840632,0.957236411732387,-0.0194209210561315,0.000854757929883139
0.136736913852368,1.31980046301864,1.22262222609306,8.94142036446061,9.73493651473006,0.105878802121363,0.948287273165178,-0.0201279906657872,0.000868447412353923
0.140477246872899,1.36062763728874,1.25729198830671,8.95014684793961,9.76607814370726,0.104202977944644,0.938996320226757,-0.0208053434460106,0.000882136894824708
0.144202757338893,1.40128105101565,1.29163400426394,8.95706870034706,9.79523669964067,0.102532204793375,0.929786638702709,-0.0214848307796054,0.000895826377295493
0.151534358317313,1.48201123426753,1.35930287433004,8.97026185628251,9.85322407582755,0.0989644376186271,0.911004490167217,-0.0227926324573793,0.000923205342237062
0.158741660751708,1.56192060458462,1.42558815101144,8.98055459581746,9.90835985521168,0.0952662138353612,0.892121831817179,-0.0240544974535795,0.000950584307178631
0.175833515717898,1.75385332974368,1.58195523312527,8.9968924676642,10.035483715743,0.085811937632173,0.845615005374597,-0.0268975675832134,0.00101903171953255
0.197799106666766,2.00221440289504,1.77824643809532,8.99016415221306,10.1808362231043,0.0730466284842264,0.783935668887436,-0.030206119331534,0.00112854757929883
0.199968484723482,2.02653826778944,1.79709593942622,8.98689581966505,10.1933073231088,0.0717706346930011,0.777763055268915,-0.0305076972685627,0.00114223706176962
0.205848061096766,2.09187304749987,1.84738497052262,8.97450751141248,10.2242487906774,0.0683175310184945,0.761002153879902,-0.0313016507384864,0.00118330550918197
0.207606229663442,2.11141308090739,1.86232957642112,8.97048985206373,10.2338026209134,0.0672429636875373,0.755834774242376,-0.0315195370185445,0.00119699499165275
0.20927274803674,2.12997947093838,1.87648762443224,8.96670800205099,10.2432820674317,0.0661952918574874,0.750830512353372,-0.0317137518217054,0.00121068447412354
0.210916854538876,2.14765581303028,1.88992535462934,8.96052313486873,10.2492584757349,0.065268035136734,0.746241968133083,-0.031932705031615,0.00122437395659432
0.212478222952472,2.16451165820749,1.90270406470138,8.95481917281933,10.255547115144,0.064351163365984,0.741755709138942,-0.0321268797706959,0.00123806343906511
0.213947293167876,2.18061049488916,1.91488021047204,8.95024275427272,10.2630454550437,0.0634198541742322,0.737294693563768,-0.032285550322564,0.00125175292153589
0.215394038330157,2.19602587393675,1.92650556560966,8.94409882717694,10.2682279600905,0.062567224143701,0.733113229663911,-0.0324583177834234,0.00126544240400668
0.216789632695445,2.21080953566379,1.93762741914219,8.93782324851416,10.2730215464476,0.0617390603676608,0.729053641041964,-0.0326203221132095,0.00127913188647746
0.218135899757599,2.22501376989042,1.94828776981783,8.93153200359428,10.2776114272046,0.0609289349030813,0.725092408821206,-0.0327702001149974,0.00129282136894825
0.219398771881849,2.23866478402601,1.95851228406475,8.92672400700333,10.2840135321799,0.0600854538659553,0.721081323236598,-0.0328809033869545,0.00130651085141903
0.221880239910154,2.26440055609683,1.9777163214338,8.91344052194391,10.2914362412737,0.0585717725436231,0.713675683820446,-0.0331364502495463,0.0013338898163606
0.22845621143317,2.33020707385458,2.02642021447223,8.8700596134372,10.3051592676176,0.0545153294051995,0.693756118502058,-0.0337411290875178,0.00141602671118531
0.230415770765134,2.34876613894269,2.04004552026335,8.85375820191923,10.3060238833611,0.0533355518658964,0.687882231600848,-0.033914407049442,0.00144340567612688
0.231320199573086,2.3574753123539,2.04642446881096,8.84671754817673,10.3077500832671,0.0527326374071636,0.684954670519522,-0.0339698316112592,0.00145709515859766
0.233105522113177,2.37383218839519,2.05837086374018,8.83021064915316,10.3074686457886,0.0516385955660413,0.679507197451568,-0.0341091965469602,0.00148447412353923
0.235605787104132,2.395890671098,2.07441467955479,8.8045998574642,10.3048305772758,0.0501153504294874,0.671880516072282,-0.0342950470719881,0.00152554257095159
0.237135543948627,2.4090616674261,2.08395907472717,8.78805024344491,10.3030886900801,0.0491459900547427,0.667059333536704,-0.0343861941846452,0.00155292153589316
0.239246643271706,2.42669591345647,2.09669481910805,8.76373766601561,10.3001030668968,0.0477698759797532,0.660238791195766,-0.0344853658627835,0.00159398998330551
0.239934169736402,2.43204732581559,2.1005460624734,8.75467660475834,10.2974879431146,0.0473614967789877,0.658157795629801,-0.0345311650487294,0.00160767946577629
0.242963479463861,2.455167958576,2.11713673700125,8.71380646043211,10.2882987699076,0.0453787746754803,0.648268830942674,-0.0346393687785613,0.00167612687813022
0.2445517921073,2.46642090241644,2.12517420731427,8.6900782406936,10.2820576117736,0.0443093022174578,0.642942722746467,-0.03467068081375,0.00171719532554257
0.246050279107654,2.47595633807482,2.13195809278458,8.66472535823376,10.2721438065991,0.0433826037681543,0.638208980759218,-0.034728447873827,0.00175826377295492
0.251147404341491,2.50257770325429,2.15078416558516,8.56383195050145,10.2320156572866,0.0398735360844017,0.620606809149823,-0.0347018204366199,0.00194991652754591
0.251423124415412,2.50359645390845,2.15149909219566,8.5572840493417,10.2289467917737,0.0396802963177651,0.619634229306291,-0.0346958287765369,0.00196360601001669
