C,Mb,M,R,Rp,kl,hl,jl,rhoc
0.0476820465167686,0.388100398788247,0.379259702901232,7.95393089446896,8.20266950328903,0.144178072247632,1.18429943848238,-0.00583255716750852,0.0005
0.0512316756267725,0.419027315993188,0.408619150806236,7.97590837713497,8.23976544950632,0.149204264885176,1.18866311714899,-0.00652808577471903,0.000514190317195326
0.0548653368487266,0.451243089335064,0.439080280285302,8.00287222323857,8.282490844664,0.153473146327891,1.19147803839415,-0.00725257917499847,0.000528380634390651
0.0585774885042556,0.484713917447289,0.470597275389708,8.03375643794491,8.32976970353789,0.157005071634533,1.19277793277734,-0.0080030010287134,0.000542570951585977
0.0623630732233839,0.519401205468313,0.503121465855925,8.06761822102237,8.38064403145069,0.159834609616793,1.19262605213733,-0.00877703694961634,0.000556761268781302
0.066214790425228,0.55526372359312,0.536601491173583,8.10395211896853,8.43461243897832,0.161974644978195,1.19103873760804,-0.00957035295246623,0.000570951585976628
0.0701308618379367,0.592257750999264,0.570983510270963,8.14168677394029,8.49055701548477,0.163510398794043,1.18818862671356,-0.0103828466995484,0.000585141903171953
0.0741006053618517,0.630336296473253,0.606211445132404,8.18092432810937,8.54861312956163,0.16442267783717,1.18402217012874,-0.0112078093814491,0.000599332220367279
0.0781222785877613,0.669449315168201,0.642227250258759,8.22079516712114,8.60786235286627,0.164798986312641,1.17871881993077,-0.012045364161842,0.000613522537562604
0.0821906611915791,0.709544685062883,0.678971200076321,8.26092879936444,8.66791600776807,0.164684109850075,1.17236655641188,-0.0128930713661089,0.00062771285475793
0.0862997398151523,0.750568608409456,0.716382188631627,8.30109326130142,8.7285309446963,0.164114175789298,1.16503497470999,-0.0137479329223304,0.000641903171953255
0.0904436705484593,0.792463565215501,0.754398035690768,8.34108159383652,8.78948737049446,0.16312675928143,1.15679764182402,-0.0146071009492888,0.000656093489148581
0.094616111898866,0.83517214580733,0.79295579491706,8.3807691840544,8.85065286129228,0.161754240218813,1.14771713143024,-0.0154673448168024,0.000670283806343907
0.0988093734019799,0.878634385313692,0.831992059995337,8.42017342434302,8.9120510186364,0.160017647906821,1.13783039357866,-0.0163243277663983,0.000684474123539232
0.103035882343183,0.922790271643882,0.871443264772899,8.4576678042157,8.97186105629453,0.15809375160673,1.12753870990958,-0.0171904577030268,0.000698664440734558
0.107272530313457,0.967576993929788,0.911245975243751,8.49468146766962,9.03167104805336,0.155869594152441,1.11657251327857,-0.0180487428215194,0.000712854757929883
0.111515881772438,1.01293225163811,0.951337169420012,8.53095679556511,9.0911895431292,0.153394201726705,1.10503714573493,-0.0188983534126695,0.000727045075125209
0.115756014872287,1.05879268938723,0.991654504336273,8.56676437445055,9.15072112649668,0.150668705478456,1.09292558777854,-0.0197330262529503,0.000741235392320534
0.120011970787914,1.10509689089424,1.0321365669408,8.60028012342868,9.20817412277257,0.147876441223174,1.08067161423606,-0.0205712219368217,0.00075542570951586
0.124275516428571,1.15178170695083,1.07272310865136,8.63181372710625,9.26387103027704,0.145006703462569,1.06824901580758,-0.0214083203599068,0.000769616026711185
0.128507298107329,1.19878234294497,1.11335526094518,8.66375122146994,9.32055025999111,0.141880636079892,1.05521433413225,-0.022212535618852,0.000783806343906511
0.132737710554069,1.24603865857969,1.15397573323203,8.69365403708672,9.37538299730776,0.138723026175198,1.04211338708754,-0.0230123240330246,0.000797996661101836
0.136967366689241,1.2934897106493,1.19452898967867,8.72126710582737,9.42803741909953,0.135567967277402,1.02903175563405,-0.023810467461544,0.000812186978297162
0.141168488611511,1.34107357720867,1.2349614073681,8.74813791317585,9.48030146363334,0.132310185834881,1.01570367246705,-0.0245849731528271,0.000826377295492487
0.145339598375523,1.38873114041823,1.27522141389434,8.77408103605376,9.53194709089077,0.12898359126201,1.00220964520975,-0.0253365921891192,0.000840567612687813
0.149497474777108,1.43640612759948,1.31525960587587,8.7978717221601,9.58149916557702,0.125693515429049,0.988817375885401,-0.0260820370474247,0.000854757929883139
0.153617413891878,1.48404074763304,1.35502884713484,8.82080236091305,9.63047171916219,0.12235960175484,0.97531953306127,-0.0268017149936477,0.000868948247078464
0.157718670079396,1.53158183100071,1.39448434927053,8.84159337996285,9.67730596888297,0.119083920539079,0.961981004185242,-0.0275143816662707,0.00088313856427379
0.161777441041579,1.57897337275541,1.43358373270167,8.86145635307226,9.72343467881753,0.115794516990631,0.948613797328851,-0.0282010786646314,0.000897328881469115
0.165788287210683,1.62616574026,1.47228707201438,8.88052525775481,9.76900677646241,0.112496177538155,0.935228456513748,-0.0288588751497835,0.000911519198664441
0.16977575905221,1.67311006847323,1.5105569237128,8.89736516064272,9.81224390483119,0.109289788026818,0.922095389580628,-0.0295108861085695,0.000925709515859766
0.173707436230945,1.71975842285577,1.54835833885291,8.91359847597063,9.85510962923579,0.106082392627576,0.908965953687504,-0.0301305232113684,0.000939899833055092
0.177618224349686,1.7660679850536,1.58565886138205,8.92734327903355,9.89525055043732,0.102994135055397,0.89616837644604,-0.0307496323969328,0.000954090150250417
0.181469257777987,1.81199152518609,1.62242851380208,8.94051440815939,9.93501342366419,0.0999185012593836,0.883413697864929,-0.0313359749813002,0.000968280467445743
0.18525372693054,1.85748947848237,1.65863976985932,8.953340898136,9.97467693451959,0.0968529582432645,0.87069360146208,-0.0318851754181467,0.000982470784641068
0.189019850563994,1.9025270240799,1.6942675165764,8.96343696982655,10.0112106402419,0.0939323838733117,0.858386591867594,-0.0324400728566626,0.000996661101836394
