C,Mb,M,R,Rp,kl,hl,jl,rhoc
0.0212340064927452,0.221447628974492,0.220002302337003,10.3608474647575,10.5833338275933,0.0303046051219754,1.00136904211405,-0.000710234077204336,0.000448580968280467
0.0216986577167842,0.224730249141572,0.223209567172065,10.2867914727928,10.5108557095945,0.0313912675160943,1.0023861199235,-0.000747881533804321,0.000453422370617696
0.0226459615301771,0.231452025771173,0.229772379491725,10.1462849870843,10.3736308976131,0.0335888017616808,1.00444130003557,-0.000827120055338575,0.000463105175292154
0.0236210660969866,0.238390854415251,0.236539882779302,10.0139376355023,10.2447024311326,0.0358373270963879,1.0065551477666,-0.000912005079461722,0.000472787979966611
0.0246252305820128,0.245555030213747,0.243520261989619,9.88905509650317,10.1233742065236,0.0381357452518615,1.0087242675601,-0.00100322226643394,0.000482470784641068
0.0251373567670159,0.249224466160381,0.247092773065612,9.82970386885846,10.0658630574215,0.0392937339843187,1.00981163133951,-0.00105101180136233,0.000487312186978297
0.0261848484739941,0.256743956011654,0.254407284246267,9.71582037218721,9.95575962008587,0.0416450704257349,1.01202250401024,-0.00115150850546329,0.000496994991652755
0.0267190326747298,0.26059602292647,0.258151171826286,9.66169602653461,9.90358970339005,0.0428263957981591,1.0131243262481,-0.00120401710250081,0.000501836393989983
0.0272608824423296,0.264510783567898,0.261954042574617,9.60915491744557,9.85304034044767,0.0440152443379403,1.01423016921502,-0.0012582915486902,0.000506677796327212
0.0295099623800608,0.280819437789041,0.277772822335503,9.41284908323663,9.66504704296803,0.04886198792133,1.01872115455087,-0.00149356806199548,0.000526043405676127
0.0306809709080092,0.289374783337964,0.286055912138928,9.32356127179319,9.58015799501372,0.0513038339556245,1.02094096012458,-0.00162167248572415,0.000535726210350584
0.0312794069674761,0.293754425130293,0.290292271387938,9.28061940847471,9.53946391988165,0.0525371741006405,1.02205875615845,-0.00168883324351497,0.000540567612687813
0.0318835378547754,0.298202354074117,0.294592224284529,9.2396341217324,9.50078719211653,0.0537531237161905,1.02313482742359,-0.00175736989851425,0.000545409015025042
0.0331180623863152,0.307306337022421,0.303383858094601,9.1606765684445,9.42653943778101,0.0562074037940025,1.02529881895076,-0.00190048163955293,0.000555091819699499
0.0337471620331397,0.311962178048243,0.30787592472598,9.12301675689489,9.39129313687721,0.057433301964695,1.0263640314932,-0.00197508095430122,0.000559933222036728
0.0343857083534257,0.316688318573243,0.312432355200485,9.08611077571006,9.35682457385335,0.0586709435406554,1.02744157649771,-0.00205195234914514,0.000564774624373957
0.0350295959227527,0.321484807400355,0.317053252001539,9.05101082812102,9.32422502835261,0.0598847059042605,1.02846539440492,-0.00212995599289763,0.000569616026711185
0.0356837192835592,0.326351061181383,0.321738680542481,9.01639983169347,9.29213020756345,0.0611156652626247,1.02951194335172,-0.00221086187924742,0.000574457429048414
0.0363418430008003,0.331288538207003,0.326488668949271,8.98382255798312,9.26214398758535,0.0623102449634719,1.03048141647746,-0.00229232152122299,0.000579298831385643
0.0370110748693472,0.336296376904807,0.33130320761419,8.95146138780685,9.23238059136017,0.0635286398277422,1.03148638729223,-0.00237696382727607,0.000584140233722871
0.0383686669543958,0.346524412036296,0.341125707689208,8.89073649847317,9.17700436989274,0.0659139732797238,1.03337328333221,-0.00255086456464335,0.000593823038397329
0.0390603960971264,0.351744691361594,0.346133459690793,8.86149384737697,9.15047954753208,0.0671091294373186,1.0343085234316,-0.00264133271100252,0.000598664440734558
0.0397590457832572,0.357035708704099,0.351205342902451,8.83334436185955,9.12509213997186,0.0682910326933186,1.03521040724771,-0.00273353535669362,0.000603505843071786
0.0404664821888711,0.36239752177166,0.356341153849293,8.80583471985842,9.1003705087084,0.0694753754890193,1.03610879573231,-0.00282831097482996,0.000608347245409015
0.0411775451921072,0.367830086539446,0.361540564009617,8.78004170289674,9.07743898497926,0.0706180195551253,1.03692004497003,-0.00292357874034387,0.000613188647746244
0.0426247179287751,0.378905517308225,0.372128285340315,8.73034012710964,9.03354310499624,0.0728996749460331,1.03851248538595,-0.00312135052961643,0.000622871452420701
0.0441025602106661,0.390258720808297,0.382964315602829,8.68349396891045,8.99263048847515,0.0751542726814616,1.04002453033873,-0.00332782246971905,0.000632554257095159
0.0456060483801201,0.401886087785372,0.394043871056478,8.64016693075833,8.95540114502043,0.077340957263597,1.04137967116083,-0.00354137035607901,0.000642237061769616
0.0463700538500383,0.407801122164569,0.399673318581143,8.61921187052521,8.93752844979967,0.0784320299975262,1.04204370241337,-0.00365199021307075,0.000647078464106845
0.0479115650760943,0.419831536926531,0.411107942565433,8.58055757336462,8.9052009314278,0.0805189080062958,1.04317047287966,-0.00387627838057705,0.000656761268781302
0.0486934921749644,0.425945282082652,0.416911572579711,8.56195672065732,8.88980042745982,0.0815528528082596,1.04370745900331,-0.00399199344546109,0.000661602671118531
0.0494811062669712,0.432123943091837,0.422771661744438,8.54410286349316,8.87518581935882,0.0825665178564921,1.04420012777266,-0.00410926254371363,0.00066644407345576
0.0502740082190307,0.438366566542806,0.428687355071637,8.52701764307231,8.86138077648383,0.0835571125966756,1.044643169608,-0.00422808226970149,0.000671285475792988
0.0518788041403404,0.451041229475537,0.440681978125899,8.49445135500396,8.8354621295088,0.0854978725622924,1.04543752910638,-0.00447171984244324,0.000680968280467446
0.0526895520326362,0.45747120779598,0.446759044255536,8.47908222827194,8.82346766759168,0.086439902302984,1.04577337862477,-0.00459616546414076,0.000685809682804675
0.0535053063612654,0.463962402036115,0.452887989013092,8.46435652485031,8.81215340548386,0.0873596467171083,1.04606199316693,-0.00472198130677344,0.000690651085141903
